C10orf13,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
C10orf82,Non obstructive azoospermia,Highthroughput studies
C10orf82,Non obstructive azoospermia, Sertoli cell only syndrome,Highthroughput studies
C10orf82,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
CACUL1,Teratozoospermia,Highthroughput studies
CACUL1,Teratozoospermia,Highthroughput studies
CACUL1,Cryptorchidism,Highthroughput studies
CSE1L,Teratozoospermia,Highthroughput studies
CSE1L,Teratozoospermia,Highthroughput studies
CSE1L,Teratozoospermia,Highthroughput studies
SYT9,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
SYT9,Cryptorchidism,Highthroughput studies
PSMA8,Teratozoospermia,Highthroughput studies
PSMA8,Teratozoospermia,Highthroughput studies
PSMA8,Spermatogenic defects,Highthroughput studies
PSMA8,Male infertility,Validated
CSF-1,Male infertility,Validated
CSF1,Teratozoospermia,Highthroughput studies
CSF1,Teratozoospermia,Highthroughput studies
CSF1,Associated with spermatogenesis and epigenetic regulation,Highthroughput studies
CSF1,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
CSF1,Cryptorchidism,Highthroughput studies
C11orf40,Unexplained infertility,Highthroughput studies
XRRA1,Teratozoospermia,Highthroughput studies
CSF1R,Cryptorchidism,Highthroughput studies
UBQLNL,Non obstructive azoospermia,Highthroughput studies
UBQLNL,Teratozoospermia,Highthroughput studies
UBQLNL,Non obstructive azoospermia, Sertoli cell only syndrome,Highthroughput studies
MUC15,Teratozoospermia,Highthroughput studies
C11orf94,Cryptorchidism,Highthroughput studies
FAM76B,Teratozoospermia,Highthroughput studies
FAM76B,Teratozoospermia,Highthroughput studies
FAM76B,Teratozoospermia,Highthroughput studies
FAM76B,Teratozoospermia,Highthroughput studies
FAM76B,Spermatogenic defects,Highthroughput studies
SESN3,Teratozoospermia,Highthroughput studies
SESN3,Teratozoospermia,Highthroughput studies
SESN3,Teratozoospermia,Highthroughput studies
SESN3,Teratozoospermia,Highthroughput studies
SESN3,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
SESN3,Cryptorchidism,Highthroughput studies
SESN3,Hypospermatogenesis,Highthroughput studies
PIWIL4,Cryptorchidism, Male infertility,Validated
PIWIL4,Germ cell maturation arrest,Validated
PIWIL4,Cryptorchidism,Validated
PIWIL4,Spermatogenic failure, azoospermia, oligozoospermia,Validated
PIWIL4,Idiopathic non-obstructive azoospermia,Validated
PIWIL4,Unexplained infertility,Highthroughput studies
ARHGAP42,Cryptorchidism,Highthroughput studies
KBTBD3,Teratozoospermia,Highthroughput studies
KBTBD3,Teratozoospermia,Highthroughput studies
CWF19L2,Teratozoospermia,Highthroughput studies
CWF19L2,Teratozoospermia,Highthroughput studies
CWF19L2,Teratozoospermia,Highthroughput studies
KDELC2,Teratozoospermia,Highthroughput studies
KDELC2,Unexplained infertility,Highthroughput studies
CSF2RB,Teratozoospermia,Highthroughput studies
LAYN,Teratozoospermia,Highthroughput studies
LAYN,Spermatogenic defects,Highthroughput studies
CSF3,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
C11orf84,Cryptorchidism,Highthroughput studies
CSF3R,Teratozoospermia,Highthroughput studies
CSF3R,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
CSF3R,Cryptorchidism,Highthroughput studies
SPTY2D1,Teratozoospermia,Highthroughput studies
TMEM86A,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
OR10A5,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
DNHD1,Non obstructive azoospermia,Highthroughput studies
DNHD1,Non obstructive azoospermia, Sertoli cell only syndrome,Highthroughput studies
DNHD1,Spermatogenic defects,Highthroughput studies
PRICKLE1,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
PRICKLE1,Cryptorchidism,Highthroughput studies
AMDHD1,Teratozoospermia,Highthroughput studies
AMDHD1,Spermatogenic defects,Highthroughput studies
SLC2A14,Teratozoospermia,Highthroughput studies
SLC2A14,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
SLC2A14,Cryptorchidism,Highthroughput studies
SLC2A14,Spermatogenic defects,Highthroughput studies
CSH1,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
CSH1,Spermatogenic defects,Highthroughput studies
ALG10B,Teratozoospermia,Highthroughput studies
CSH2,Spermatogenic defects,Highthroughput studies
GLIPR1L2,Teratozoospermia,Highthroughput studies
GLIPR1L2,Cryptorchidism,Highthroughput studies
GLIPR1L2,Unexplained infertility,Highthroughput studies
FAM101A,Cryptorchidism,Highthroughput studies
RFLNA,Hypospermatogenesis,Highthroughput studies
ZNF664,Teratozoospermia,Highthroughput studies
ZNF664,Teratozoospermia,Highthroughput studies
ZNF664,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
ZNF664,Spermatogenic defects,Highthroughput studies
LYRM5,Teratozoospermia,Highthroughput studies
LYRM5,Teratozoospermia,Highthroughput studies
LYRM5,Teratozoospermia,Highthroughput studies
CSHL1,Teratozoospermia,Highthroughput studies
CSHL1,Hypospermatogenesis,Highthroughput studies
CPNE8,Teratozoospermia,Highthroughput studies
CPNE8,Teratozoospermia,Highthroughput studies
CPNE8,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
TMEM120B,Cryptorchidism,Highthroughput studies
CFAP251,Sperm flagellar defects, human male infertility,Validated
WDR66,Multiple morphological abnormalities of the sperm flagellum (MMAF), Male infertility,Validated
WDR66,Teratozoospermia,Highthroughput studies
WDR66,Teratozoospermia,Highthroughput studies
WDR66,Cryptorchidism,Highthroughput studies
WDR66,Unexplained infertility,Highthroughput studies
GLT1D1,Non obstructive azoospermia,Highthroughput studies
GLT1D1,Teratozoospermia,Highthroughput studies
GLT1D1,Non obstructive azoospermia, Sertoli cell only syndrome,Highthroughput studies
GLT1D1,Cryptorchidism,Highthroughput studies
GLT1D1,Unexplained infertility,Highthroughput studies
TSPAN19,Unexplained infertility,Highthroughput studies
BEST3,Teratozoospermia,Highthroughput studies
BEST3,Teratozoospermia,Highthroughput studies
E2F7,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
E2F7,Cryptorchidism,Highthroughput studies
SOCS2-AS1,Unexplained infertility,Highthroughput studies
CEP83-AS1,Teratozoospermia,Highthroughput studies
CSK,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
CSK,Cryptorchidism,Highthroughput studies
KRT80,Cryptorchidism,Highthroughput studies
A2ML1,Cryptorchidism,Highthroughput studies
C12orf66,Teratozoospermia,Highthroughput studies
CSN1S1,Teratozoospermia,Highthroughput studies
C12orf60,Teratozoospermia,Highthroughput studies
C12orf60,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
C12orf60,Cryptorchidism,Highthroughput studies
FBXL14,Cryptorchidism,Highthroughput studies
RAD9B,Teratozoospermia,Highthroughput studies
RAD9B,Teratozoospermia,Highthroughput studies
FAM109A,Teratozoospermia,Highthroughput studies
FAM109A,Teratozoospermia,Highthroughput studies
FAM109A,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
FAM109A,Cryptorchidism,Highthroughput studies
FLJ40919,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
LACC1,Teratozoospermia,Highthroughput studies
LINC00330,Teratozoospermia,Highthroughput studies
B3GLCT,Teratozoospermia,Highthroughput studies
B3GTL,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
B3GALTL,Cryptorchidism,Highthroughput studies
CSNK1A1,Teratozoospermia,Highthroughput studies
CSNK1A1,Teratozoospermia,Highthroughput studies
CSNK1A1,Teratozoospermia,Highthroughput studies
CSNK1A1,Teratozoospermia,Highthroughput studies
CSNK1A1,Teratozoospermia,Highthroughput studies
CSNK1A1,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
RDH12,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
ADAM21P1,Non obstructive azoospermia,Highthroughput studies
ADAM21P1,Non obstructive azoospermia, Sertoli cell only syndrome,Highthroughput studies
GSC,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
SERPINA12,Cryptorchidism,Highthroughput studies
PRIMA1,Cryptorchidism,Highthroughput studies
PRIMA1,Unexplained infertility,Highthroughput studies
MIPOL1,Teratozoospermia,Highthroughput studies
MIPOL1,Teratozoospermia,Highthroughput studies
MIPOL1,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
MIPOL1,Cryptorchidism,Highthroughput studies
CSNK1D,Teratozoospermia,Highthroughput studies
CSNK1D,Teratozoospermia,Highthroughput studies
CSNK1D,Teratozoospermia,Highthroughput studies
CSNK1D,Cryptorchidism,Highthroughput studies
PPP1R36,Teratozoospermia,Highthroughput studies
PPP1R36,Teratozoospermia,Highthroughput studies
C14orf50,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
SLC38A6,Teratozoospermia,Highthroughput studies
SLC38A6,Teratozoospermia,Highthroughput studies
SLC38A6,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
SLC38A6,Spermatogenic defects,Highthroughput studies
CSNK1E,Teratozoospermia,Highthroughput studies
CSNK1E,Cryptorchidism,Highthroughput studies
CSNK1E,Spermatogenic defects,Highthroughput studies
C14orf37,Teratozoospermia,Highthroughput studies
C14orf37,Cryptorchidism,Highthroughput studies
C14orf37,Unexplained infertility,Highthroughput studies
ABHD12B,Teratozoospermia,Highthroughput studies
C14orf29,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
PTGR2,Teratozoospermia,Highthroughput studies
PTGR2,Teratozoospermia,Highthroughput studies
ZADH1,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
LRRC74A,Teratozoospermia,Highthroughput studies
LRRC74A,Cryptorchidism,Highthroughput studies
CSNK1G2,Teratozoospermia,Highthroughput studies
CSNK1G2,Cryptorchidism,Highthroughput studies
CSNK1G2,Hypospermatogenesis,Highthroughput studies
CSNK1G2,Spermatogenic defects,Highthroughput studies
ISM2,Cryptorchidism,Highthroughput studies
ISM2,Unexplained infertility,Highthroughput studies
CEP128,Teratozoospermia,Highthroughput studies
CEP128,Teratozoospermia,Highthroughput studies
CEP128,Unexplained infertility,Highthroughput studies
MDP1,Teratozoospermia,Highthroughput studies
MDP-1,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
MDP1,Unexplained infertility,Highthroughput studies
TTC7B,Cryptorchidism,Highthroughput studies
LRFN5,Teratozoospermia,Highthroughput studies
LRFN5,Cryptorchidism,Highthroughput studies
CSNK1G3,Teratozoospermia,Highthroughput studies
TERB2,Teratozoospermia,Highthroughput studies
C15orf43,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
CSNK2A1,Teratozoospermia,Highthroughput studies
CSNK2A1,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
LYSMD4,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
FAM81A,Teratozoospermia,Highthroughput studies
Gcom1,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
LOC145783,Teratozoospermia,Highthroughput studies
C15orf65,Teratozoospermia,Highthroughput studies
DRAIC,Teratozoospermia,Highthroughput studies
LOC145837,Cryptorchidism,Highthroughput studies
LOC145845,Hypospermatogenesis,Highthroughput studies
LOC145845,Unexplained infertility,Highthroughput studies
C15orf61,Teratozoospermia,Highthroughput studies
C15orf61,Teratozoospermia,Highthroughput studies
HAPLN3,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
HAPLN3,Cryptorchidism,Highthroughput studies
Csnk2a2,Globozoospermia,Validated
Csnk2a2,Globozoospermia, male infertility,Validated
CSNK2A2,Role in acrosome biogenesis, Male infertility,Validated
CSNK2A2,Teratozoospermia,Highthroughput studies
CSNK2A2,Associated with spermatogenesis and epigenetic regulation,Highthroughput studies
CSNK2A2,Spermatogenic defects,Highthroughput studies
TMCO5A,Teratozoospermia,Highthroughput studies
TMCO5A,Non obstructive azoospermia,Highthroughput studies
TMCO5A,Teratozoospermia,Highthroughput studies
TMCO5A,Teratozoospermia,Highthroughput studies
TMCO5A,Teratozoospermia,Highthroughput studies
TMCO5A,Non obstructive azoospermia, Sertoli cell only syndrome,Highthroughput studies
LOC145945,Spermatogenic defects,Highthroughput studies
SPATA8,Teratozoospermia,Highthroughput studies
SPATA8,Non obstructive azoospermia,Highthroughput studies
SPATA8,Teratozoospermia,Highthroughput studies
SPATA8,Non obstructive azoospermia, Sertoli cell only syndrome,Highthroughput studies
SPATA8,Hypospermatogenesis,Highthroughput studies
NRG4,Teratozoospermia,Highthroughput studies
LINC00052,Unexplained infertility,Highthroughput studies
ADRA1D,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
ADRA1D,Cryptorchidism,Highthroughput studies
ADRA1D,Spermatogenic defects,Highthroughput studies
Csnk2b,Globozoospermia,Validated
CSNK2B,Teratozoospermia,Highthroughput studies
CSNK2B,Teratozoospermia,Highthroughput studies
CSNK2B,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
CSNK2B,Spermatogenic defects,Highthroughput studies
CSNK2B,Germ cell development arrest, azoospermia,Validated
ZNF690,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
ZSCAN29,Spermatogenic defects,Highthroughput studies
TTBK2,Teratozoospermia,Highthroughput studies
TTBK2,Teratozoospermia,Highthroughput studies
TTBK2,Cryptorchidism,Highthroughput studies
TTBK2,Spermatogenic defects,Highthroughput studies
SLC38A8,Cryptorchidism,Highthroughput studies
VWA3A,Cryptorchidism,Highthroughput studies
OTOA,Unexplained infertility,Highthroughput studies
ZFP90,Teratozoospermia,Highthroughput studies
RLTPR,Cryptorchidism,Highthroughput studies
KCTD19,Non obstructive azoospermia,Highthroughput studies
KCTD19,Non obstructive azoospermia, Sertoli cell only syndrome,Highthroughput studies
KCTD19,Cryptorchidism,Highthroughput studies
CMTM4,Teratozoospermia,Highthroughput studies
CMTM4,Teratozoospermia,Highthroughput studies
CMTM4,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
CMTM4,Cryptorchidism,Highthroughput studies
CKLFSF2,Spermatogenic defects,Validated
CKLFSF2,Spermatogenic defects,Validated
CMTM2,May play a role  in spermatogenesis, sperm- egg fusion,Validated
CMTM2,Varicocele, Male subfertility,Validated
CMTM2,Teratozoospermia,Highthroughput studies
CMTM2,Non obstructive azoospermia,Highthroughput studies
CMTM2,Teratozoospermia,Highthroughput studies
CMTM2,Non obstructive azoospermia, Sertoli cell only syndrome,Highthroughput studies
CMTM2,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
CMTM2,Hypospermatogenesis,Highthroughput studies
CMTM2,Spermatogenic defects,Highthroughput studies
BEAN1,Cryptorchidism,Highthroughput studies
TEKT5,Plays an important role in flagella formation during spermiogenesis as well as being implicated in sperm motility,Validated
TEKT5,Non obstructive azoospermia,Highthroughput studies
TEKT5,Non obstructive azoospermia, Sertoli cell only syndrome,Highthroughput studies
NCAN,Cryptorchidism,Highthroughput studies
RNF151,Non obstructive azoospermia,Highthroughput studies
RNF151,Teratozoospermia,Highthroughput studies
RNF151,Non obstructive azoospermia, Sertoli cell only syndrome,Highthroughput studies
RNF151,Unexplained infertility,Highthroughput studies
FBXL16,Teratozoospermia,Highthroughput studies
FBXL16,Cryptorchidism,Highthroughput studies
SSTR5-AS1,Cryptorchidism,Highthroughput studies
C16orf92,Non obstructive azoospermia,Highthroughput studies
C16orf92,Non obstructive azoospermia, Sertoli cell only syndrome,Highthroughput studies
GSG1L,Teratozoospermia,Highthroughput studies
GSG1L,Cryptorchidism,Highthroughput studies
CSPG4,Teratozoospermia,Highthroughput studies
CSPG4,Teratozoospermia,Highthroughput studies
CSPG4,Cryptorchidism,Highthroughput studies
IL34,Teratozoospermia,Highthroughput studies
IL34,Cryptorchidism,Highthroughput studies
ZNF597,Teratozoospermia,Highthroughput studies
TMED6,Teratozoospermia,Highthroughput studies
CSRP1,Teratozoospermia,Highthroughput studies
CSRP1,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
Hagh,Important for regulation of spermatogenesis,Validated
LOC146513,Teratozoospermia,Highthroughput studies
ZNF785,Teratozoospermia,Highthroughput studies
ZNF785,Cryptorchidism,Highthroughput studies
ZNF785,Unexplained infertility,Highthroughput studies
ZNF688,Teratozoospermia,Highthroughput studies
ZNF688,Teratozoospermia,Highthroughput studies
ZNF688,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
ZNF688,Hypospermatogenesis,Highthroughput studies
ZNF688,Spermatogenic defects,Highthroughput studies
PRSS36,Cryptorchidism,Highthroughput studies
C16orf71,Teratozoospermia,Highthroughput studies
C16orf71,Non obstructive azoospermia,Highthroughput studies
C16orf71,Non obstructive azoospermia, Sertoli cell only syndrome,Highthroughput studies
CSRP2,Teratozoospermia,Highthroughput studies
CSRP2,Spermatogenic defects,Highthroughput studies
MGAT5B,Teratozoospermia,Highthroughput studies
MGAT5B,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
MGAT5B,Cryptorchidism,Highthroughput studies
TOM1L2,Cryptorchidism,Highthroughput studies
TOM1L2,Spermatogenic defects,Highthroughput studies
C17orf56,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
B3GNTL1,Teratozoospermia,Highthroughput studies
B3GNTL1,Teratozoospermia,Highthroughput studies
B3GNTL1,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
B3GNTL1,Cryptorchidism,Highthroughput studies
B3GNTL1,Cryptorchidism,Highthroughput studies
RBFOX3,Cryptorchidism,Highthroughput studies
RBFOX3,Unexplained infertility,Highthroughput studies
CD300LF,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
CD300LF,Cryptorchidism,Highthroughput studies
C17orf77,Teratozoospermia,Highthroughput studies
DNAH2,Multiple morphological abnormalities of flagella (MMAF), Teratozoospermia ,Highthroughput studies
DNAH2,Non obstructive azoospermia,Highthroughput studies
DNAH2,Teratozoospermia,Highthroughput studies
DNAH2,Non obstructive azoospermia, Sertoli cell only syndrome,Highthroughput studies
DNAH2,Cryptorchidism,Highthroughput studies
RTN4RL1,Cryptorchidism,Highthroughput studies
TCAM1P,Hypospermatogenesis,Highthroughput studies
EFCAB3,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
SLC25A10,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
SLC25A10,Cryptorchidism,Highthroughput studies
SLC25A10,Hypospermatogenesis,Highthroughput studies
SLC25A10,Spermatogenic defects,Highthroughput studies
SLC47A2,Teratozoospermia,Highthroughput studies
CFAP52,Teratozoospermia,Highthroughput studies
WDRPUH,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
CFAP52,Cryptorchidism,Highthroughput studies
CCDC42,Teratozoospermia,Highthroughput studies
CCDC42,Non obstructive azoospermia,Highthroughput studies
CCDC42,Teratozoospermia,Highthroughput studies
CCDC42,Non obstructive azoospermia, Sertoli cell only syndrome,Highthroughput studies
CCDC42,Hypospermatogenesis,Highthroughput studies
PIK3R6,Cryptorchidism,Highthroughput studies
ODF4,Teratozoospermia,Highthroughput studies
C17orf50,Teratozoospermia,Highthroughput studies
C17orf50,Teratozoospermia,Highthroughput studies
SLC35G3,Teratozoospermia,Highthroughput studies
SLC35G3,Cryptorchidism,Highthroughput studies
SLC35G3,Hypospermatogenesis,Highthroughput studies
UNC45B,Cryptorchidism,Highthroughput studies
UNC45B,Cryptorchidism,Highthroughput studies
CD300LG,Teratozoospermia,Highthroughput studies
CD300LG,Teratozoospermia,Highthroughput studies
CD300LG,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
CD300LG,Cryptorchidism,Highthroughput studies
KIF18B,Cryptorchidism,Highthroughput studies
KIF18B,Unexplained infertility,Highthroughput studies
RUNDC1,Teratozoospermia,Highthroughput studies
EME1,Influences germ cell proliferation in spermatogenesis, Male infertility,Validated
EME1,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
EME1,Cryptorchidism,Highthroughput studies
ADRA1B,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
ADRA1B,Cryptorchidism,Highthroughput studies
CST2,Teratozoospermia,Highthroughput studies
TMEM199,Teratozoospermia,Highthroughput studies
PROCA1,Non obstructive azoospermia,Highthroughput studies
PROCA1,Teratozoospermia,Highthroughput studies
PROCA1,Non obstructive azoospermia, Sertoli cell only syndrome,Highthroughput studies
MGC23280,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
KCTD11,Cryptorchidism,Highthroughput studies
CRHR1-IT1,Unexplained infertility,Highthroughput studies
CST3,Human sperm capacitation and acrosome reaction, Male infertility,Validated
CST3,Male infertility,Validated
CST3,Cryptorchidism,Highthroughput studies
NOTUM,Cryptorchidism,Highthroughput studies
TMC8,Cryptorchidism,Highthroughput studies
TMC8,Hypospermatogenesis,Highthroughput studies
TMC8,Unexplained infertility,Highthroughput studies
LRRC37BP1,Cryptorchidism,Highthroughput studies
WIRE,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
WIPF2,Cryptorchidism,Highthroughput studies
WIPF2,Hypospermatogenesis,Highthroughput studies
TMEM99,Teratozoospermia,Highthroughput studies
SCGB1C1,Teratozoospermia,Highthroughput studies
CST4,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
CST4,Cryptorchidism,Highthroughput studies
CST5,Teratozoospermia,Highthroughput studies
STARD6,Teratozoospermia,Highthroughput studies
STARD6,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
STARD6,Hypospermatogenesis,Highthroughput studies
STARD6,Asthenoozoospermia,Highthroughput studies
CCBE1,Teratozoospermia,Highthroughput studies
CBLN2,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
CST6,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
DSG4,Cryptorchidism,Highthroughput studies
ANKRD29,Teratozoospermia,Highthroughput studies
ANKRD29,Cryptorchidism,Highthroughput studies
APCDD1,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
APCDD1,Spermatogenic defects,Highthroughput studies
CSTA,Teratozoospermia,Highthroughput studies
CSTA,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
CSTB,Teratozoospermia,Highthroughput studies
CSTB,Hypospermatogenesis,Highthroughput studies
VSIG10L,Cryptorchidism,Highthroughput studies
ZNF480,Teratozoospermia,Highthroughput studies
ZNF480,Cryptorchidism,Highthroughput studies
C19orf18,Teratozoospermia,Highthroughput studies
ZNF418,Unexplained infertility,Highthroughput studies
ZNF417,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
ZNF548,Teratozoospermia,Highthroughput studies
CSTF1,Teratozoospermia,Highthroughput studies
CSTF1,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
CSTF1,Spermatogenic defects,Highthroughput studies
KLC3,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
KLC3,Cryptorchidism,Highthroughput studies
IGSF23,Teratozoospermia,Highthroughput studies
IGSF23,Unexplained infertility,Highthroughput studies
LYPD4,Non obstructive azoospermia,Highthroughput studies
LYPD4,Non obstructive azoospermia, Sertoli cell only syndrome,Highthroughput studies
LYPD4,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
LYPD4,Hypospermatogenesis,Highthroughput studies
TMEM190,Teratozoospermia,Highthroughput studies
TMEM190,Spermatogenic defects,Highthroughput studies
HIPK4,Teratozoospermia,Highthroughput studies
HIPK4,Non obstructive azoospermia,Highthroughput studies
HIPK4,Non obstructive azoospermia, Sertoli cell only syndrome,Highthroughput studies
HIPK4,Cryptorchidism,Highthroughput studies
TMC4,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
TMC4,Cryptorchidism,Highthroughput studies
TMC4,Hypospermatogenesis,Highthroughput studies
CSTF2,Teratozoospermia,Highthroughput studies
CSTF2,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
ZNF524,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
LOC147808,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
ZNF563,Spermatogenic defects,Highthroughput studies
SPC24,Teratozoospermia,Highthroughput studies
CCDC155,Nonobstructive azoospermia,Highthroughput studies
CCDC155,Cryptorchidism,Highthroughput studies
CSTF3,Teratozoospermia,Highthroughput studies
CSTF3,Cryptorchidism,Highthroughput studies
SIX5,Cryptorchidism,Highthroughput studies
IGFL2,Teratozoospermia,Highthroughput studies
ZNF420,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
ZNF565,Teratozoospermia,Highthroughput studies
ZNF565,Spermatogenic defects,Highthroughput studies
NLRP4,Cryptorchidism,Highthroughput studies
NLRP4,Spermatogenic defects,Highthroughput studies
NLRP4,Unexplained infertility,Highthroughput studies
ZNF542,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
ZNF583,Teratozoospermia,Highthroughput studies
DPY19L3,Teratozoospermia,Highthroughput studies
ADRA1A,Teratozoospermia,Highthroughput studies
ADRA1A,Cryptorchidism,Highthroughput studies
TICAM1,Role in regulation of spermatogenesis,Validated
TICAM1,Teratozoospermia,Highthroughput studies
TICAM1,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
TICAM1,Cryptorchidism,Highthroughput studies
TICAM1,Spermatogenic defects,Highthroughput studies
CIRBP-AS1,Cryptorchidism,Highthroughput studies
ZNRF4,Non obstructive azoospermia,Highthroughput studies
ZNRF4,Teratozoospermia,Highthroughput studies
ZNRF4,Non obstructive azoospermia, Sertoli cell only syndrome,Highthroughput studies
ZNF599,Teratozoospermia,Highthroughput studies
FAM187B,Non obstructive azoospermia,Highthroughput studies
FAM187B,Non obstructive azoospermia, Sertoli cell only syndrome,Highthroughput studies
CILP2,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
CILP2,Cryptorchidism,Highthroughput studies
PROSER3,Cryptorchidism,Highthroughput studies
LINC00906,Teratozoospermia,Highthroughput studies
ZNF558,Teratozoospermia,Highthroughput studies
ZNF558,Cryptorchidism,Highthroughput studies
ZNF558,Spermatogenic defects,Highthroughput studies
CDC42EP5,Teratozoospermia,Highthroughput studies
LINC00662,Teratozoospermia,Highthroughput studies
NKX2-5,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
ZNF714,Cryptorchidism,Highthroughput studies
ZNF681,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
C19orf25,Teratozoospermia,Highthroughput studies
C19orf25,Cryptorchidism,Highthroughput studies
ATP8B3,Teratozoospermia,Highthroughput studies
ATP8B3,Non obstructive azoospermia,Highthroughput studies
ATP8B3,Non obstructive azoospermia, Sertoli cell only syndrome,Highthroughput studies
ATP8B3,Cryptorchidism,Highthroughput studies
LINC00905,Teratozoospermia,Highthroughput studies
LINC00905,Non obstructive azoospermia, Sertoli cell only syndrome,Highthroughput studies
LINC00905,Cryptorchidism,Highthroughput studies
DIRAS1,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
DIRAS1,Cryptorchidism,Highthroughput studies
DIRAS1,Unexplained infertility,Highthroughput studies
ZNF555,Teratozoospermia,Highthroughput studies
ZNF555,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
ZNF555,Spermatogenic defects,Highthroughput studies
ZNF569,Cryptorchidism,Highthroughput studies
ZNF570,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
SYT6,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
SYT6,Cryptorchidism,Highthroughput studies
CREB3L4,Play a role in male germ cell development,Validated
CREB3L4,Teratozoospermia,Highthroughput studies
C1orf127,Cryptorchidism,Highthroughput studies
BROX,Teratozoospermia,Highthroughput studies
BROX,Spermatogenic defects,Highthroughput studies
SAMD11,Teratozoospermia,Highthroughput studies
SAMD11,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
SAMD11,Cryptorchidism,Highthroughput studies
SAMD11,Unexplained infertility,Highthroughput studies
SAMD13,Teratozoospermia,Highthroughput studies
C1orf52,Teratozoospermia,Highthroughput studies
C1orf52,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
PHF13,Important for sustained spermatogenesis,Validated
PHF13,Aberrant CpGs in Low Motility Sperm,Highthroughput studies
